1242,889
997,57
1156,886
331,497
947,856
671,445
658,358
1118,169
1156,456
276,488
873,884
267,10
880,61
805,589
944,249
412,812
326,394
1265,816
460,74
562,526
377,56
552,61
291,698
822,194
959,241
656,758
1071,332
22,341
565,504
1052,679
1091,299
1217,639
852,296
1268,394
738,883
1238,225
938,194
811,124
1039,347
507,648
460,737
1019,849
177,841
798,270
319,684
915,865
117,226
1006,509
274,163
561,535
497,606
585,3
185,52
30,814
348,183
221,799
395,477
749,887
957,603
1014,631
1310,842
723,473
214,717
1290,768
50,40
1087,2
797,556
425,768
1163,785
387,514
1302,809
813,606
649,786
189,719
343,843
947,262
992,439
93,639
261,451
13,133
932,837
1153,590
582,109
1053,565
922,581
634,320
311,856
1176,281
1265,368
460,605
1084,301
1144,73
341,837
706,729
303,485
445,450
960,385
353,603
1151,122
160,37
564,690
798,574
1049,891
885,563
363,710
879,537
840,49
751,229
1285,779
868,562
353,623
1059,109
269,134
257,329
788,711
462,590
74,490
706,600
602,753
229,246
602,312
1144,628
646,231
1288,105
566,826
619,625
440,717
536,549
1275,250
477,501
1168,721
907,108
708,507
1039,547
13,729
93,455
1118,647
1161,165
74,378
417,518
142,721
967,843
1307,436
947,710
699,773
1280,814
425,200
1260,138
110,395
356,84
1310,381
1146,86
522,631
110,499
5,353
629,563
1242,679
840,319
276,756
134,358
1287,689
152,690
1260,698
217,682
1034,57
440,522
201,773
1193,567
870,729
1253,424
301,719
8,533
738,443
706,165
475,458
256,718
298,875
999,856
894,740
105,246
420,679
668,810
1073,765
301,603
853,756
763,138
991,796
954,19
400,428
1144,266
323,497
938,364
708,312
462,395
870,74
52,644
982,665
1066,40
433,95
421,535
1230,788
997,110
1019,698
161,600
1094,420
559,417
923,702
1022,645
166,821
505,841
162,282
773,119
90,690
977,786
586,231
223,892
457,756
1232,322
512,721
137,443
1201,234
979,49
1258,283
97,246
422,868
1009,187
889,87
251,416
1202,492
1302,533
763,756
597,424
311,221
313,589
1253,134
810,557
1235,30
356,19
982,829
1145,527
132,30
885,648
654,381
654,65
234,816
458,710
1111,332
1019,710
331,49
561,7
440,281
360,150
261,198
440,165
412,59
1131,582
78,754
1009,164
587,501
1029,773
746,690
50,600
1260,756
117,327
257,441
582,557
89,481
400,669
216,249
701,190
50,196
1302,737
933,838
421,87
82,674
80,554
951,30
1089,799
1163,458
562,816
1141,836
65,507
110,691
162,612
189,368
490,170
634,520
179,582
656,198
160,857
1041,760
549,205
994,712
1236,516
1280,239
201,121
706,586
1131,436
629,501
237,70
1285,331
898,82
1230,554
350,161
59,254
945,194
1071,780
1034,308
878,833
1220,669
1049,835
1043,10
142,46
403,109
599,547
403,640
872,723
351,37
562,511
1131,113
462,695
1252,315
179,333
842,282
460,254
887,665
184,768
529,549
269,872
1096,717
117,345
1089,95
159,122
475,436
803,246
597,312
605,614
751,417
542,56
751,453
1015,702
713,760
822,681
595,640
895,108
1056,18
1220,231
1150,717
1173,443
269,470
147,5
214,726
667,0
1243,537
159,621
349,170
1305,338
388,581
611,773
160,149
1228,450
550,700
875,747
305,668
1173,3
418,679
102,833
500,886
1148,612
923,436
894,154
813,288
996,660
922,469
55,302
902,891
1168,718
403,108
490,808
458,184
857,247
678,553
662,887
149,165
1238,785
805,672
520,389
1202,402
1101,700
870,372
1193,119
788,631
734,572
793,371
661,556
1168,848
224,352
505,277
562,368
11,0
888,455
1131,781
865,892
1006,52
298,19
714,385
209,700
803,436
7,679
579,702
522,263
1150,269
1252,586
160,73
1238,428
103,380
1278,374
808,578
169,288
495,845
668,84
137,451
338,182
850,737
587,393
721,555
1275,698
741,105
774,866
803,648
1039,35
1253,200
1303,679
831,278
843,633
421,439
78,572
576,572
852,710
259,889
416,740
294,150
184,817
678,777
994,182
442,562
393,3
885,200
669,761
1150,149
1034,474
542,585
189,67
820,276
65,339
31,416
209,567
502,578
1081,648
445,78
1118,247
217,458
336,455
1126,817
805,753
331,677
25,331
336,439
92,158
960,733
137,603
174,428
734,140
460,157
43,569
58,586
196,632
313,784
199,287

fold along x=655
fold along y=447
fold along x=327
fold along y=223
fold along x=163
fold along y=111
fold along x=81
fold along y=55
fold along x=40
fold along y=27
fold along y=13
fold along y=6
