15,38
45,51
3,55
29,7
39,23
13,39
20,63
31,56
45,27
64,31
27,39
33,16
25,14
61,25
21,55
55,23
43,39
18,65
15,67
43,9
30,59
26,29
41,17
60,15
25,23
57,9
24,15
10,57
17,59
65,27
52,45
58,29
70,31
15,39
55,35
43,33
17,55
29,45
55,14
9,59
53,16
31,43
15,5
17,43
62,43
17,47
59,28
10,29
67,29
61,37
69,36
22,53
43,43
29,57
48,15
29,67
61,47
33,35
51,31
35,23
27,13
34,55
27,18
25,49
25,63
34,37
39,38
60,39
55,25
31,32
53,39
37,17
39,21
33,50
68,27
50,47
26,53
56,41
15,51
51,42
11,43
21,47
35,33
50,41
31,11
45,32
31,29
33,28
15,57
69,28
23,63
35,47
55,22
29,27
29,59
62,15
27,67
13,43
53,24
6,5
29,50
44,41
10,63
36,37
1,58
59,27
39,37
26,23
25,33
39,16
15,50
60,21
3,63
45,19
46,41
42,11
5,57
5,45
4,53
42,49
49,33
10,59
21,69
3,61
30,19
28,33
21,42
30,23
69,37
16,37
33,17
65,23
38,53
54,13
43,19
16,9
34,61
70,3
38,49
39,7
37,42
31,47
15,54
70,41
50,21
15,55
61,44
47,29
54,9
13,24
18,69
25,55
45,10
17,51
52,13
3,59
27,53
22,43
45,25
5,53
39,19
32,7
13,51
33,11
13,61
33,15
59,39
54,31
63,31
30,33
50,35
28,29
22,65
14,7
13,64
13,41
35,30
37,14
27,63
21,51
23,23
57,26
66,29
29,48
35,50
27,49
51,35
13,45
69,35
27,44
13,27
20,61
37,19
2,61
33,9
53,32
61,53
65,43
44,13
51,39
35,17
24,47
27,55
56,53
31,36
50,45
51,30
17,68
29,33
59,48
47,45
34,53
41,19
42,29
45,44
7,43
63,45
34,17
51,25
3,51
37,12
29,31
3,42
63,61
66,13
7,48
27,43
61,32
59,49
15,63
3,15
40,47
35,31
29,55
26,57
1,69
65,10
5,11
24,21
57,21
41,25
38,15
37,5
51,27
41,30
11,57
63,26
67,25
29,23
39,18
17,39
52,41
57,39
51,41
25,50
21,61
35,15
9,51
69,30
56,39
49,20
61,51
27,23
25,51
49,16
67,19
63,35
17,41
56,17
65,46
63,40
6,53
37,28
7,47
32,53
47,37
59,45
70,21
49,32
25,7
26,67
25,60
65,26
59,17
9,55
6,45
11,21
18,13
25,68
39,40
11,50
67,46
45,33
37,54
7,58
35,29
55,33
29,14
23,61
21,38
57,11
15,66
38,45
25,59
40,43
37,37
51,18
67,47
18,51
56,35
49,43
7,27
13,44
46,17
31,39
27,33
5,51
13,46
68,39
61,7
39,26
45,53
43,29
34,33
39,15
7,53
33,44
69,39
62,11
23,65
59,15
41,42
55,59
27,7
50,33
69,43
32,59
58,23
29,58
41,36
49,24
45,17
55,34
33,31
16,61
7,55
31,21
23,48
46,45
6,63
41,14
4,59
35,57
59,47
49,28
57,38
63,27
41,22
13,21
5,50
47,26
57,43
53,22
36,17
57,13
9,61
66,39
55,30
16,67
46,25
13,25
43,17
9,11
53,33
35,20
37,55
58,33
10,9
44,23
45,29
33,10
37,11
63,67
1,41
64,35
33,23
19,43
53,29
47,17
31,55
13,58
33,13
59,42
6,69
43,25
11,69
47,15
41,9
25,64
27,47
47,42
17,64
47,53
17,9
20,67
18,59
13,26
53,41
29,26
59,30
33,56
44,27
26,47
27,66
3,21
49,26
29,66
12,59
41,35
25,48
33,32
27,35
39,57
15,64
37,22
39,6
5,65
11,49
65,9
29,25
49,15
9,9
66,41
55,18
41,52
38,31
59,52
69,34
27,51
27,45
59,10
3,49
29,22
7,61
35,35
32,49
67,33
63,48
20,41
19,40
1,21
1,44
57,29
64,13
49,14
17,44
40,9
19,57
69,27
67,23
63,49
62,25
47,24
17,50
35,51
50,11
32,47
33,43
49,19
39,41
67,30
61,34
43,60
12,46
70,22
38,20
14,44
41,38
22,52
12,67
2,7
58,46
34,30
34,70
6,46
20,68
7,24
9,18
33,20
60,42
67,24
37,6
0,61
12,18
20,10
39,54
69,0
16,65
40,63
14,10
34,21
54,56
16,21
62,12
23,24
48,61
70,29
30,16
0,66
70,6
6,52
30,62
35,14
62,36
48,58
13,8
28,60
22,26
66,17
62,54
40,53
12,53
23,54
61,40
43,66
0,34
15,68
32,66
22,10
42,48
28,6
38,38
55,28
46,23
16,68
52,54
5,52
4,64
57,42
2,49
38,12
64,38
28,52
68,31
68,52
21,70
16,16
8,31
9,66
4,55
11,68
36,14
42,16
32,39
54,64
18,58
52,46
68,22
7,0
29,62
0,44
35,8
18,67
23,52
58,42
26,2
32,57
8,66
30,20
0,30
12,6
46,1
49,2
34,56
16,52
2,2
48,24
25,38
41,34
46,28
32,26
53,48
34,69
11,28
3,64
62,8
12,48
19,22
4,11
24,30
22,31
32,45
19,68
12,60
7,32
22,38
25,58
55,42
47,70
18,28
66,62
34,41
44,57
4,10
53,64
38,34
12,22
37,70
0,42
30,31
35,54
61,48
58,34
36,38
66,43
54,52
39,66
43,62
60,52
37,44
42,22
53,0
70,25
18,40
69,20
53,58
21,18
25,12
0,67
25,44
22,14
48,32
48,38
18,15
52,30
34,15
52,43
52,52
46,63
2,22
10,21
22,64
37,58
10,31
21,64
6,40
0,58
36,42
24,2
65,20
0,1
2,58
21,26
0,68
62,26
8,32
38,17
11,56
19,18
31,20
43,70
0,5
3,10
14,38
14,37
32,33
18,44
62,53
6,29
70,30
42,21
18,37
23,38
14,60
46,59
34,22
10,48
8,63
68,20
50,58
44,32
4,67
40,14
22,34
6,25
38,52
38,48
32,30
38,54
26,49
5,30
34,48
45,28
56,58
17,60
10,38
44,70
24,49
7,12
42,38
38,13
52,48
40,2
52,59
20,52
21,68
44,44
2,70
10,6
24,52
40,48
48,20
70,20
36,23
36,58
20,27
58,4
2,8
26,38
4,38
36,60
12,57
34,49
30,29
48,50
18,60
22,21
64,62
31,50
20,37
20,33
5,40
34,46
12,12
17,32
2,29
44,28
58,45
32,63
54,30
12,42
16,28
8,16
66,42
12,49
12,63
26,68
18,25
44,21
17,6
34,34
36,67
2,13
26,3
70,0
39,58
17,14
18,12
43,50
16,25
2,34
8,50
62,6
26,41
50,40
30,56
18,49
4,32
16,60
22,8
15,6
21,36
4,58
29,28
47,40
36,62
34,14
33,60
8,44
43,8
60,55
39,30
24,24
36,11
47,48
38,32
22,58
31,10
38,60
16,46
10,5
23,50
0,14
4,60
10,64
20,22
66,37
28,51
27,26
38,21
30,43
19,20
0,28
16,54
40,46
34,5
56,42
8,34
41,68
61,8
50,63
27,14
36,8
26,36
30,70
36,20
70,33
41,2
70,19
5,22
38,10
10,40
28,42
42,41
46,42
0,23
70,46
24,40
16,39
38,56
26,50
22,5
40,56
34,57
52,64
46,70
8,26
3,34
32,52
70,44
12,24
8,10
28,50
14,16
20,56
9,60
8,20
37,34
49,22
27,24
17,10
68,30
22,62
22,15
58,35
69,44
14,20
48,22
48,25
51,2
26,21
6,30
12,26
33,12
5,60
60,56
0,70
4,56
56,50
58,47
46,0
50,22
52,68
4,4
32,36
34,60
30,17
36,56
62,42
28,23
3,50
35,28
39,34
38,3
30,12
20,7
18,57
52,60
6,50
52,49
4,13
56,56
8,70
44,8
70,1
28,62
42,42
60,12
50,28
47,38
60,43
50,54
51,50
55,12
31,18
47,32
18,16
16,6
62,32
24,69
2,54
62,27
40,32
38,68
8,36
59,70
52,16
68,37
24,18
53,8
14,70
31,60
32,4
33,36
64,14
52,22
31,22
12,51
16,38
30,1
48,40
57,56
69,40
25,32
50,60
49,4
30,64
46,22
28,48
42,56
2,43
46,6
6,41
43,46
20,59
54,6
58,64
0,59
41,10
54,42
62,63
30,57
4,17
22,40
60,44
52,42
28,30
7,2
0,15
22,27
70,38
30,68
5,64
35,38
0,20
17,62
55,70
5,4
56,60
34,42
60,61
40,27
38,44
5,16
14,51
18,26
46,46
69,26
48,14
32,43
10,28
27,22
54,20
14,48
67,26
57,0
4,70
59,12
51,6
40,10
59,20
32,8
34,2
20,18
62,44
64,46
20,58
56,31
54,69
28,14
0,17
22,12
52,0
20,44
34,8
32,29
65,30
56,3
26,52
4,47
22,1
13,38
62,65
0,31
44,42
42,15
42,10
24,38
10,62
26,64
48,64
48,21
43,56
8,46
4,7
9,0
30,14
56,61
68,34
56,55
13,40
50,62
8,2
50,39
18,68
0,37
4,5
47,36
14,24
44,58
56,25
24,62
6,13
11,2
20,5
18,11
51,16
56,6
53,70
32,0
34,51
37,56
18,41
42,70
24,20
22,44
28,46
20,38
36,34
10,56
43,44
0,60
1,70
37,0
58,12
68,17
66,14
70,40
61,58
53,40
60,19
14,4
3,20
6,38
53,18
24,8
14,43
42,43
50,4
57,30
7,50
37,40
64,65
36,47
66,34
16,27
70,34
20,14
60,27
32,31
66,48
43,28
64,28
67,54
13,70
50,38
42,58
52,26
24,29
20,48
17,30
66,67
68,64
68,9
14,68
70,24
38,5
60,47
11,60
67,12
0,43
1,12
56,16
38,22
24,68
51,8
38,63
60,22
36,54
38,61
66,45
46,27
48,8
6,0
27,30
8,40
32,60
5,62
62,67
64,32
52,37
60,5
70,64
10,18
63,52
18,20
34,39
1,62
51,34
40,49
28,38
51,62
8,54
45,58
5,10
12,15
68,8
26,22
35,34
58,32
32,34
10,10
6,7
38,42
62,57
52,6
40,22
62,70
58,6
50,48
41,46
52,18
60,2
25,70
5,0
50,6
39,2
2,4
62,45
48,23
57,34
55,66
18,14
9,52
24,22
54,60
49,52
12,54
54,14
63,44
56,64
4,0
20,50
18,64
1,18
14,41
16,35
29,2
66,52
12,50
42,68
34,24
56,57
66,32
57,60
28,8
22,66
32,32
52,58
50,42
4,36
16,32
65,58
56,20
42,0
17,4
34,68
49,36
32,58
68,50
19,16
6,70
40,38
60,37
50,49
34,40
51,70
1,38
13,32
53,66
6,32
65,32
32,22
14,55
38,30
44,26
66,8
50,30
48,31
5,36
52,19
29,30
24,50
55,36
46,69
64,18
44,0
27,10
68,32
60,13
12,17
10,34
18,18
70,52
10,8
12,38
16,70
8,9
58,65
64,21
70,4
5,48
22,49
36,2
18,30
41,6
10,44
48,48
60,14
23,42
46,36
18,56
40,18
36,40
24,59
64,64
40,11
59,50
14,57
25,46
65,0
32,16
24,4
40,34
50,36
38,50
20,30
66,38
14,40
70,62
6,58
12,28
62,60
68,28
36,29
58,37
45,68
22,22
40,65
49,64
24,65
40,8
0,12
40,64
70,66
23,62
66,49
28,32
47,44
10,12
29,8
26,18
28,16
49,50
7,6
30,54
52,10
32,10
1,0
40,28
7,52
18,54
5,42
58,10
54,40
41,4
10,22
24,56
44,36
39,14
12,2
65,48
20,16
10,4
56,66
40,68
16,19
45,42
20,43
50,18
40,15
0,6
18,62
14,2
51,44
35,48
54,68
7,4
30,25
27,36
48,9
42,46
57,54
68,55
34,59
58,16
70,65
70,14
24,12
46,12
30,39
55,2
38,8
62,22
3,70
60,40
7,44
9,44
16,58
64,2
22,46
40,45
23,0
62,30
46,18
23,6
27,48
31,66
66,30
52,9
29,20
36,21
69,10
24,41
8,38
44,34
37,66
68,4
34,28
21,44
28,70
42,30
35,42
46,16
6,8
36,48
8,61
14,26
62,0
28,45
46,7
7,68
32,40
61,24
32,1
40,12
58,2
62,58
0,2
42,60
13,68
48,59
6,18
36,28
61,0
63,28
58,8
44,33
59,6
64,6
12,62
30,32
39,56
70,32
67,44
56,11
38,6
2,36
60,50
55,26
58,66
55,8
48,17
56,2
64,0
60,41
64,24
42,52
30,13
16,20
30,44
1,26
47,34
24,54
56,8
16,0
2,32
62,38
70,56
18,50
9,28
63,38
30,18
10,70
44,25
57,40
28,26
54,0
36,12
32,24
44,62
52,23
19,54
45,30
51,68
8,8
48,62
40,60
48,6
48,69
22,36
61,10
62,28
51,66
14,18
53,56
29,52
63,4
46,50
26,69
52,56
21,54
